Unnamed: 0,pth,label,relFCs,faceDetected,numFaces
81,anger/image0001741.jpg,anger,0.84862807638917,True,1
85,anger/image0001794.jpg,anger,0.5373177591330883,True,1
86,anger/image0001833.jpg,anger,0.8924776530714466,True,1
88,anger/image0001861.jpg,anger,0.7814118289397541,False,0
89,anger/image0001892.jpg,anger,0.861398700430287,True,1
90,anger/image0001916.jpg,sad,0.8180098987563991,True,1
91,anger/image0001933.jpg,anger,0.8918523625265473,True,1
93,anger/image0001956.jpg,happy,0.8774257503839145,True,1
95,anger/image0001990.jpg,anger,0.8426352835186797,True,1
96,anger/image0002009.jpg,anger,0.8829548715686752,True,1
97,anger/image0002024.jpg,anger,0.8944587456657089,True,1
104,anger/image0002106.jpg,anger,0.8070101205710162,True,1
105,anger/image0002140.jpg,anger,0.780388468701999,True,1
106,anger/image0002143.jpg,anger,0.7725976874256121,True,1
107,anger/image0002156.jpg,anger,0.8591256088446305,False,0
109,anger/image0002220.jpg,anger,0.6957492857409574,False,0
110,anger/image0002230.jpg,anger,0.8189121339507731,False,0
118,anger/image0002366.jpg,anger,0.7997612725817304,True,1
120,anger/image0002373.jpg,anger,0.7950165552084341,True,1
121,anger/image0002378.jpg,neutral,0.7856958226210091,True,1
122,anger/image0002388.jpg,anger,0.7695695502919353,True,1
123,anger/image0002420.jpg,anger,0.8422071113858864,True,1
124,anger/image0002429.jpg,anger,0.744857750151503,True,1
129,anger/image0002507.jpg,anger,0.7233860659162318,True,1
131,anger/image0002524.jpg,sad,0.6735501735671723,True,1
132,anger/image0002532.jpg,anger,0.829883197633414,True,1
134,anger/image0002578.jpg,anger,0.8995018971703856,True,1
135,anger/image0002608.jpg,anger,0.7296628930890822,True,1
136,anger/image0002635.jpg,anger,0.7974682247722826,False,0
137,anger/image0002636.jpg,anger,0.8007158406527031,False,0
138,anger/image0002639.jpg,anger,0.8289598734946644,True,1
139,anger/image0002667.jpg,anger,0.665523513740904,False,0
140,anger/image0002685.jpg,anger,0.8099927923839769,False,0
141,anger/image0002705.jpg,neutral,0.836413487714226,True,1
143,anger/image0002725.jpg,anger,0.8413182053384459,True,1
146,anger/image0002800.jpg,anger,0.8239120341419528,True,1
147,anger/image0002830.jpg,neutral,0.794326516037607,False,0
148,anger/image0002840.jpg,sad,0.8770822177485348,True,1
149,anger/image0002894.jpg,anger,0.8117125088333045,True,1
151,anger/image0002955.jpg,anger,0.876587001591251,True,1
154,anger/image0003003.jpg,sad,0.6777203830512809,True,1
155,anger/image0003013.jpg,anger,0.784047731164216,True,1
156,anger/image0003016.jpg,anger,0.7885574705792713,True,1
157,anger/image0003019.jpg,anger,0.8349383844970186,True,1
159,anger/image0003049.jpg,sad,0.869963865653078,True,1
160,anger/image0003053.jpg,anger,0.8756907557080416,True,1
164,anger/image0003133.jpg,anger,0.8462083532044085,True,1
165,anger/image0003161.jpg,anger,0.8480294345566326,True,1
166,anger/image0003202.jpg,anger,0.6885930637584249,True,1
168,anger/image0003237.jpg,anger,0.8299834676848395,True,1
170,anger/image0003305.jpg,anger,0.8130526061365375,True,1
171,anger/image0003308.jpg,anger,0.8075465107751709,True,1
172,anger/image0003315.jpg,anger,0.8046354743860771,True,1
173,anger/image0003325.jpg,anger,0.7067652209386118,True,1
174,anger/image0003330.jpg,anger,0.780947439943925,True,1
177,anger/image0003387.jpg,anger,0.8981864917319724,True,1
179,anger/image0003411.jpg,anger,0.768581126372079,True,1
180,anger/image0003415.jpg,neutral,0.8656944413772584,True,1
181,anger/image0003422.jpg,anger,0.7462136216534161,True,1
183,anger/image0003455.jpg,anger,0.80540386261825,True,1
185,anger/image0003487.jpg,anger,0.8129254393801465,True,1
192,anger/image0003666.jpg,anger,0.8964528371613841,True,1
193,anger/image0003669.jpg,anger,0.8377641293990743,False,0
194,anger/image0003670.jpg,anger,0.7058658841338222,True,1
196,anger/image0003757.jpg,anger,0.785233387170904,True,1
197,anger/image0003762.jpg,anger,0.7799073569613457,True,1
198,anger/image0003769.jpg,anger,0.8257712958305599,True,1
200,anger/image0003820.jpg,neutral,0.758520747016092,True,1
202,anger/image0003836.jpg,anger,0.7442309177160491,True,1
205,anger/image0003916.jpg,anger,0.7567517774537061,True,1
206,anger/image0003920.jpg,anger,0.8272736740433911,True,1
209,anger/image0003970.jpg,anger,0.8636617417963746,True,1
210,anger/image0003971.jpg,anger,0.647321682785659,True,1
213,anger/image0004026.jpg,anger,0.8748143313647716,True,1
215,anger/image0004051.jpg,anger,0.7720261765702033,True,1
216,anger/image0004065.jpg,sad,0.888962513808124,True,1
219,anger/image0004164.jpg,anger,0.8448821222701898,True,1
221,anger/image0004247.jpg,anger,0.7758029742858826,True,1
223,anger/image0004330.jpg,neutral,0.733640282434134,True,1
224,anger/image0004341.jpg,anger,0.7820465326056594,True,1
227,anger/image0004357.jpg,anger,0.8475795189505937,True,1
228,anger/image0004381.jpg,neutral,0.846408435175498,True,1
229,anger/image0004383.jpg,anger,0.731706326631525,True,1
230,anger/image0004411.jpg,neutral,0.8311999399757168,True,1
231,anger/image0004425.jpg,sad,0.8708601690451584,True,1
232,anger/image0004445.jpg,anger,0.8563444620341544,False,0
233,anger/image0004456.jpg,neutral,0.7423601075529694,True,1
235,anger/image0004504.jpg,happy,0.7856125537417632,True,1
238,anger/image0004609.jpg,anger,0.7888309793277177,True,1
240,anger/image0004642.jpg,anger,0.7328200600554604,True,1
241,anger/image0004676.jpg,sad,0.6797223472843352,True,1
242,anger/image0004683.jpg,sad,0.7912084966027917,True,1
244,anger/image0004695.jpg,anger,0.7758408008507091,True,1
246,anger/image0004792.jpg,anger,0.7971513297036815,True,1
247,anger/image0004819.jpg,anger,0.8068491051339617,True,1
248,anger/image0004832.jpg,anger,0.8192231963226544,True,1
249,anger/image0004835.jpg,anger,0.809650901727324,True,1
250,anger/image0004845.jpg,anger,0.815412844084264,True,1
252,anger/image0004860.jpg,sad,0.8447677945982597,True,1
253,anger/image0004864.jpg,anger,0.8290931829248678,True,1
255,anger/image0004885.jpg,anger,0.8366009296299042,True,1
256,anger/image0004921.jpg,anger,0.8360092008519986,False,0
257,anger/image0004946.jpg,anger,0.8269715946533892,True,1
258,anger/image0004949.jpg,anger,0.8364806553022965,True,1
260,anger/image0004956.jpg,anger,0.6587553988739272,False,0
261,anger/image0004970.jpg,sad,0.7906342167658116,True,1
265,anger/image0005108.jpg,sad,0.8559178144432604,True,1
266,anger/image0005124.jpg,anger,0.7834151638029414,False,0
271,anger/image0005269.jpg,anger,0.7899701958885873,True,1
272,anger/image0005276.jpg,anger,0.8245787503071699,True,1
273,anger/image0005298.jpg,anger,0.8784564538837997,True,1
275,anger/image0005304.jpg,anger,0.817635664928852,True,1
277,anger/image0005315.jpg,anger,0.8360905255302253,True,1
278,anger/image0005319.jpg,anger,0.7058141513733263,True,1
279,anger/image0005334.jpg,neutral,0.8103687416150368,True,1
282,anger/image0005380.jpg,anger,0.8368029284457442,True,1
283,anger/image0005385.jpg,anger,0.8661551547696836,True,1
284,anger/image0005396.jpg,neutral,0.8544449923013131,True,1
286,anger/image0005528.jpg,anger,0.7773776841230892,True,1
288,anger/image0005565.jpg,sad,0.8457141527154829,True,1
290,anger/image0005597.jpg,anger,0.6986572774016743,True,1
292,anger/image0005660.jpg,anger,0.8589763087101999,True,1
293,anger/image0005680.jpg,anger,0.8646043566906726,True,1
294,anger/image0005713.jpg,neutral,0.7770659628727119,False,0
295,anger/image0005726.jpg,neutral,0.8319694182417913,True,1
297,anger/image0005763.jpg,anger,0.8688697752478073,True,1
303,anger/image0005935.jpg,anger,0.8181746287941444,True,1
304,anger/image0005962.jpg,anger,0.8884296168395679,True,1
305,anger/image0005981.jpg,sad,0.8605947791366048,True,1
307,anger/image0006020.jpg,anger,0.8769397554370483,True,1
308,anger/image0006084.jpg,anger,0.8573636146633535,True,1
309,anger/image0006147.jpg,anger,0.8953415014401326,False,0
310,anger/image0006167.jpg,anger,0.8785740472759246,True,1
314,anger/image0006232.jpg,anger,0.8486530927527788,True,1
315,anger/image0006236.jpg,anger,0.8700401720012261,True,1
316,anger/image0006246.jpg,anger,0.7839454357045255,True,1
319,anger/image0006275.jpg,anger,0.72070254588201,True,1
320,anger/image0006281.jpg,neutral,0.8455146841832837,True,1
322,anger/image0006306.jpg,anger,0.8105645149367201,True,1
323,anger/image0006322.jpg,anger,0.8844747937583946,True,1
324,anger/image0006335.jpg,anger,0.7726461925252601,True,1
326,anger/image0006360.jpg,sad,0.7389675544409384,True,1
327,anger/image0006364.jpg,anger,0.8457960274072264,False,0
328,anger/image0006379.jpg,anger,0.8817038554724893,True,1
329,anger/image0006406.jpg,anger,0.820271460266332,True,1
330,anger/image0006477.jpg,anger,0.7403999510580456,True,1
331,anger/image0006484.jpg,neutral,0.7460593153929171,True,1
332,anger/image0006510.jpg,happy,0.7219981021010605,True,1
335,anger/image0006544.jpg,anger,0.8003897906099136,False,0
336,anger/image0006566.jpg,anger,0.7952648321037687,True,1
338,anger/image0006587.jpg,anger,0.7645434027174756,True,1
339,anger/image0006597.jpg,anger,0.8016939003064202,True,1
341,anger/image0006608.jpg,anger,0.6382398815720811,True,1
343,anger/image0006661.jpg,anger,0.7823426367721247,True,1
344,anger/image0006689.jpg,neutral,0.8310454599109467,False,0
345,anger/image0006699.jpg,anger,0.8106772239437889,True,1
346,anger/image0006706.jpg,anger,0.8131049832268419,True,1
347,anger/image0006712.jpg,anger,0.8793695733876,True,1
348,anger/image0006756.jpg,anger,0.7368980091529967,True,1
349,anger/image0006763.jpg,neutral,0.8279231008906103,True,1
350,anger/image0006771.jpg,anger,0.7965056409793883,True,1
351,anger/image0006816.jpg,anger,0.7897618566727012,False,0
352,anger/image0006821.jpg,sad,0.8695155471359091,True,1
354,anger/image0006839.jpg,anger,0.8155932702764299,True,1
355,anger/image0006874.jpg,anger,0.883160137796066,True,1
359,anger/image0006900.jpg,anger,0.8407070972476257,True,1
361,anger/image0006960.jpg,anger,0.8964206338137723,True,1
362,anger/image0006971.jpg,anger,0.8490589762297177,True,1
363,anger/image0006976.jpg,anger,0.7715080962577877,True,1
365,anger/image0007018.jpg,anger,0.8638386937018768,True,1
366,anger/image0007029.jpg,anger,0.8383548155553591,True,1
367,anger/image0007124.jpg,anger,0.8732030350630089,True,1
370,anger/image0007271.jpg,anger,0.8256734050930856,True,1
371,anger/image0007286.jpg,neutral,0.8590609602772947,True,1
373,anger/image0007308.jpg,anger,0.740068998759033,True,1
374,anger/image0007312.jpg,anger,0.8010089619260184,True,1
376,anger/image0007354.jpg,sad,0.8453373208561141,True,1
378,anger/image0007366.jpg,sad,0.7948267433521132,True,1
379,anger/image0007389.jpg,neutral,0.878266481621877,True,1
381,anger/image0007445.jpg,anger,0.8584319402099663,True,1
385,anger/image0007566.jpg,anger,0.754249528011527,True,1
386,anger/image0007579.jpg,anger,0.8386337064637769,True,1
387,anger/image0007604.jpg,anger,0.7585129551852813,False,0
388,anger/image0007626.jpg,anger,0.8804119862387847,True,1
389,anger/image0007630.jpg,anger,0.7058156240131749,True,1
391,anger/image0007753.jpg,anger,0.8585639663932351,True,1
393,anger/image0007783.jpg,sad,0.7013923379242595,True,1
396,anger/image0007807.jpg,anger,0.8396633621570916,True,1
398,anger/image0007904.jpg,anger,0.7959288150568291,True,1
399,anger/image0007945.jpg,anger,0.8898065639478083,True,1
400,anger/image0007954.jpg,neutral,0.8881977415135648,True,1
405,anger/image0008030.jpg,anger,0.8160743990903473,True,1
406,anger/image0008044.jpg,anger,0.8775418409678368,True,1
407,anger/image0008045.jpg,anger,0.7795913991932727,False,0
408,anger/image0008055.jpg,neutral,0.8619512612689816,True,1
409,anger/image0008086.jpg,anger,0.7390806907029394,True,1
410,anger/image0008102.jpg,anger,0.8772616532659103,True,1
413,anger/image0008218.jpg,anger,0.8404082070842979,True,1
416,anger/image0008244.jpg,anger,0.8588370823421309,True,1
417,anger/image0008255.jpg,neutral,0.8596935484130271,True,1
418,anger/image0008289.jpg,sad,0.8292684015702005,True,1
419,anger/image0008309.jpg,anger,0.7598553249512543,False,0
420,anger/image0008345.jpg,anger,0.8278865030950365,True,1
421,anger/image0008355.jpg,anger,0.841222201853645,True,1
422,anger/image0008461.jpg,anger,0.7582203639951038,True,1
423,anger/image0008479.jpg,anger,0.887191415316697,True,1
426,anger/image0008544.jpg,anger,0.8152121737410553,True,1
428,anger/image0008564.jpg,anger,0.830586809017951,True,1
429,anger/image0008605.jpg,anger,0.8755276030126116,True,1
430,anger/image0008610.jpg,sad,0.8805942355665421,True,1
431,anger/image0008625.jpg,anger,0.8131458006821515,True,1
432,anger/image0008631.jpg,anger,0.7556874528666183,True,2
433,anger/image0008645.jpg,anger,0.8181656982457249,True,1
435,anger/image0008685.jpg,neutral,0.7992602989953036,True,1
436,anger/image0008695.jpg,sad,0.8888063048228799,True,1
441,anger/image0008820.jpg,anger,0.7847351596941936,True,1
442,anger/image0008854.jpg,anger,0.8822218273083869,False,0
444,anger/image0008871.jpg,anger,0.8924089504300918,True,1
447,anger/image0008921.jpg,sad,0.7979778436489128,True,1
451,anger/image0008970.jpg,anger,0.8706213448394285,True,1
454,anger/image0009044.jpg,sad,0.8061579086199216,True,1
455,anger/image0009062.jpg,anger,0.7935424824213703,False,0
458,anger/image0009099.jpg,anger,0.8611264408558519,True,1
460,anger/image0009121.jpg,neutral,0.8816428775060675,True,1
461,anger/image0009130.jpg,anger,0.8296612412095867,True,1
462,anger/image0009140.jpg,anger,0.8593665427843638,True,1
463,anger/image0009171.jpg,anger,0.8027193680700208,False,0
465,anger/image0009209.jpg,anger,0.70010935010711,False,0
466,anger/image0009245.jpg,anger,0.8377668537088234,True,1
467,anger/image0009249.jpg,anger,0.7624802533235131,True,1
468,anger/image0009259.jpg,anger,0.7914843516322506,True,1
470,anger/image0009286.jpg,anger,0.8046001735250845,True,1
472,anger/image0009337.jpg,anger,0.8640328326545169,True,1
474,anger/image0009370.jpg,anger,0.8191333322563028,False,0
475,anger/image0009379.jpg,anger,0.892929095829964,True,1
476,anger/image0009395.jpg,anger,0.8071373784131513,True,1
477,anger/image0009421.jpg,anger,0.695068547076126,True,1
478,anger/image0009439.jpg,anger,0.8764855537233437,True,1
480,anger/image0009475.jpg,anger,0.821246745415072,True,1
482,anger/image0009502.jpg,anger,0.664076409943756,False,0
483,anger/image0009519.jpg,anger,0.7891873008241922,True,1
485,anger/image0009551.jpg,anger,0.8791142148494785,True,1
486,anger/image0009555.jpg,anger,0.7171404790866373,True,1
487,anger/image0009562.jpg,happy,0.7281663567074114,True,1
489,anger/image0009580.jpg,anger,0.823850730043117,True,1
490,anger/image0009603.jpg,anger,0.8993191375940391,True,1
491,anger/image0009697.jpg,anger,0.8081491245833227,False,0
494,anger/image0009907.jpg,sad,0.8729263884300181,True,1
498,anger/image0009950.jpg,anger,0.7754967165241662,True,1
500,anger/image0010000.jpg,anger,0.7275532987969439,True,1
501,anger/image0010001.jpg,anger,0.7472444288633288,True,1
502,anger/image0010004.jpg,anger,0.8639529575627741,True,1
503,anger/image0010009.jpg,neutral,0.8435505211362387,True,1
508,anger/image0010125.jpg,anger,0.8531973305713473,True,1
510,anger/image0010135.jpg,anger,0.8020243327563225,True,1
513,anger/image0010214.jpg,anger,0.8171986285923468,True,1
516,anger/image0010268.jpg,anger,0.8619935085751628,True,1
517,anger/image0010279.jpg,anger,0.8598246179910513,True,1
522,anger/image0010431.jpg,anger,0.7921530236482714,True,1
523,anger/image0010473.jpg,anger,0.8212359039617944,True,1
524,anger/image0010491.jpg,anger,0.8296605598211038,True,1
525,anger/image0010503.jpg,anger,0.885985148032225,False,0
528,anger/image0010522.jpg,anger,0.8449797444876905,True,1
529,anger/image0010569.jpg,anger,0.8022284707071415,True,1
530,anger/image0010585.jpg,anger,0.850473244397595,True,1
531,anger/image0010601.jpg,anger,0.8052002775453388,True,1
533,anger/image0010613.jpg,anger,0.8669203677953046,True,1
534,anger/image0010657.jpg,neutral,0.8996330955437482,True,1
535,anger/image0010707.jpg,anger,0.898459153174025,True,1
536,anger/image0010727.jpg,neutral,0.7812294567395068,True,1
539,anger/image0010758.jpg,anger,0.7174494769925293,False,0
541,anger/image0010776.jpg,anger,0.8637500064401723,True,1
542,anger/image0010797.jpg,anger,0.8745438873970611,False,0
547,anger/image0010859.jpg,anger,0.8505087580955836,True,1
548,anger/image0010873.jpg,anger,0.8151475003280941,True,1
549,anger/image0010887.jpg,anger,0.7901356595927784,False,0
553,anger/image0011033.jpg,anger,0.8459004682884669,True,1
556,anger/image0011097.jpg,anger,0.7096812900255673,True,1
557,anger/image0011100.jpg,neutral,0.8571441546768481,True,1
558,anger/image0011118.jpg,anger,0.8286123009661387,True,1
561,anger/image0011187.jpg,anger,0.7433617562283285,True,1
565,anger/image0011283.jpg,anger,0.8515013195723842,True,1
566,anger/image0011291.jpg,anger,0.894751538597237,True,1
568,anger/image0011372.jpg,anger,0.8015784597919595,True,1
569,anger/image0011375.jpg,anger,0.7917833712065336,True,1
570,anger/image0011404.jpg,anger,0.8810214678341391,True,1
572,anger/image0011417.jpg,anger,0.836932295260979,True,1
573,anger/image0011481.jpg,anger,0.8191889345866454,True,1
574,anger/image0011488.jpg,anger,0.794713652539199,True,1
575,anger/image0011569.jpg,anger,0.8605243344433252,True,1
576,anger/image0011575.jpg,anger,0.8384553851390432,True,1
578,anger/image0011595.jpg,anger,0.8124598673616594,True,1
584,anger/image0011757.jpg,anger,0.8995107098268116,True,1
585,anger/image0011770.jpg,anger,0.8590112497502382,True,1
586,anger/image0011777.jpg,neutral,0.874896988868717,True,1
587,anger/image0011790.jpg,anger,0.8425695161310617,True,1
588,anger/image0011813.jpg,anger,0.8754802868796872,True,1
590,anger/image0011831.jpg,anger,0.5581451533871482,True,1
593,anger/image0011877.jpg,anger,0.8596668458185757,False,0
595,anger/image0011973.jpg,anger,0.8421459456474668,True,1
596,anger/image0011974.jpg,anger,0.834326161165648,False,0
598,anger/image0011988.jpg,anger,0.7127625969019662,True,1
599,anger/image0012043.jpg,anger,0.7691475416588284,True,1
601,anger/image0012073.jpg,anger,0.8610700221457718,True,1
602,anger/image0012085.jpg,anger,0.8008302815944731,True,1
603,anger/image0012090.jpg,anger,0.8707060114683323,True,1
606,anger/image0012107.jpg,anger,0.7993459458248134,True,1
608,anger/image0012111.jpg,anger,0.8713712327661224,True,1
610,anger/image0012134.jpg,sad,0.7740787624565679,True,1
613,anger/image0012173.jpg,anger,0.8115175737768134,True,1
617,anger/image0012225.jpg,anger,0.7469405060769142,True,1
618,anger/image0012235.jpg,anger,0.8335753610091975,True,1
622,anger/image0012268.jpg,sad,0.7774060162400689,False,0
623,anger/image0012274.jpg,anger,0.8320098228537249,True,1
624,anger/image0012281.jpg,anger,0.690559702127584,True,1
625,anger/image0012282.jpg,neutral,0.8144535159691209,True,1
627,anger/image0012310.jpg,anger,0.8715175017725826,True,1
631,anger/image0012323.jpg,anger,0.805779568808905,True,1
632,anger/image0012330.jpg,anger,0.659202246054986,True,1
633,anger/image0012331.jpg,anger,0.8492873789288174,True,1
634,anger/image0012357.jpg,anger,0.768158349394109,True,1
635,anger/image0012365.jpg,anger,0.7865279948805849,True,1
636,anger/image0012379.jpg,anger,0.8144959817876042,True,1
637,anger/image0012384.jpg,anger,0.8244640194435783,True,1
640,anger/image0012408.jpg,anger,0.748513040978493,False,0
642,anger/image0012429.jpg,anger,0.7815628841388036,True,1
644,anger/image0012443.jpg,anger,0.8523601245944196,True,1
645,anger/image0012453.jpg,anger,0.8314565985852045,True,1
646,anger/image0012456.jpg,anger,0.8289504693760218,True,1
647,anger/image0012464.jpg,anger,0.8503056953538585,True,1
648,anger/image0012473.jpg,anger,0.8250788215891116,False,0
654,anger/image0012573.jpg,anger,0.8665560692837947,True,1
655,anger/image0012579.jpg,anger,0.7300585223569919,True,1
656,anger/image0012582.jpg,anger,0.7594713691570764,True,1
657,anger/image0012588.jpg,anger,0.8223955517059728,True,1
660,anger/image0012639.jpg,anger,0.8151252876745287,True,1
662,anger/image0012663.jpg,anger,0.8398631727618099,True,1
663,anger/image0012673.jpg,anger,0.7490544123801092,True,1
664,anger/image0012677.jpg,neutral,0.7671200880725104,True,1
665,anger/image0012695.jpg,anger,0.7933369434066913,True,1
666,anger/image0012707.jpg,anger,0.84012725165562,True,1
669,anger/image0012763.jpg,anger,0.6776777026064289,True,1
670,anger/image0012807.jpg,happy,0.873617696668986,False,0
673,anger/image0012853.jpg,anger,0.797785117327528,True,1
674,anger/image0012884.jpg,anger,0.8189610501744479,True,1
676,anger/image0012928.jpg,anger,0.8704564634154031,True,1
677,anger/image0012944.jpg,anger,0.8504034434538091,True,1
678,anger/image0012969.jpg,anger,0.8072651564410711,True,1
679,anger/image0012970.jpg,happy,0.8620071034601399,True,1
681,anger/image0013009.jpg,anger,0.8698410363828531,True,1
683,anger/image0013025.jpg,anger,0.8354839126961388,True,1
685,anger/image0013063.jpg,anger,0.7895801337726192,True,1
686,anger/image0013065.jpg,anger,0.7623057155259759,False,0
687,anger/image0013071.jpg,neutral,0.8572355072744733,True,1
688,anger/image0013072.jpg,anger,0.8577980040204962,True,1
689,anger/image0013078.jpg,anger,0.8545079734436358,True,1
690,anger/image0013090.jpg,anger,0.709412188512032,True,1
693,anger/image0013165.jpg,anger,0.8446188410787165,True,1
695,anger/image0013193.jpg,anger,0.8229439259612341,True,1
696,anger/image0013195.jpg,neutral,0.8171161146462425,True,1
699,anger/image0013205.jpg,anger,0.8310465012318018,True,1
703,anger/image0013240.jpg,anger,0.77204443681472,True,1
704,anger/image0013245.jpg,anger,0.8340284334304334,True,1
706,anger/image0013248.jpg,anger,0.8601616627519617,True,1
708,anger/image0013259.jpg,anger,0.827701651637385,True,1
709,anger/image0013279.jpg,anger,0.7903655745945221,True,1
710,anger/image0013282.jpg,anger,0.8126736065538827,True,1
711,anger/image0013312.jpg,anger,0.7710782993369402,True,1
712,anger/image0013322.jpg,anger,0.8520128219727674,False,0
713,anger/image0013326.jpg,anger,0.8470700709847327,True,1
715,anger/image0013343.jpg,anger,0.8845612574047084,True,1
716,anger/image0013345.jpg,anger,0.7639513709154666,True,1
718,anger/image0013356.jpg,anger,0.8353822637180603,True,1
721,anger/image0013378.jpg,anger,0.661399403870538,True,1
722,anger/image0013385.jpg,anger,0.8538334055691307,True,1
724,anger/image0013431.jpg,sad,0.7414573503859146,True,1
726,anger/image0013455.jpg,anger,0.8076639996529976,True,1
727,anger/image0013462.jpg,anger,0.837450603809212,True,1
728,anger/image0013469.jpg,neutral,0.7612086082227443,False,0
730,anger/image0013485.jpg,anger,0.884475282476158,True,1
731,anger/image0013486.jpg,anger,0.8407175296394324,True,1
738,anger/image0013588.jpg,anger,0.7802618203078023,True,1
739,anger/image0013615.jpg,anger,0.8032803981340603,True,1
740,anger/image0013638.jpg,anger,0.8494147310265446,True,1
741,anger/image0013642.jpg,anger,0.7615161697416458,True,1
745,anger/image0013692.jpg,anger,0.8586084843029974,True,1
746,anger/image0013705.jpg,anger,0.8495813307761994,True,1
747,anger/image0013733.jpg,anger,0.8376521577756545,True,1
749,anger/image0013747.jpg,anger,0.7833418371281389,True,1
750,anger/image0013752.jpg,anger,0.7642625585706777,True,1
751,anger/image0013767.jpg,neutral,0.6586412015199071,True,1
753,anger/image0013784.jpg,anger,0.7870316941606886,True,1
755,anger/image0013790.jpg,anger,0.7555199856925747,True,1
756,anger/image0013826.jpg,neutral,0.7834884358134524,True,1
763,anger/image0013872.jpg,anger,0.8345508904658243,True,1
764,anger/image0013875.jpg,anger,0.8284732906916454,True,1
765,anger/image0013877.jpg,anger,0.7393216377673564,False,0
766,anger/image0013899.jpg,anger,0.711169607516812,True,1
771,anger/image0013986.jpg,anger,0.6950297769666609,True,1
772,anger/image0014003.jpg,anger,0.8834214158318756,True,1
773,anger/image0014009.jpg,anger,0.7821960398842804,True,1
776,anger/image0014033.jpg,anger,0.7389309623012944,True,1
777,anger/image0014035.jpg,anger,0.6255372000369143,True,1
778,anger/image0014041.jpg,anger,0.868411577093538,False,0
779,anger/image0014051.jpg,sad,0.7975656436029415,True,1
781,anger/image0014096.jpg,neutral,0.8387478996068441,True,1
783,anger/image0014136.jpg,anger,0.7935619917028115,True,1
784,anger/image0014158.jpg,anger,0.7233071047561053,False,0
785,anger/image0014195.jpg,anger,0.8517283382579308,True,1
786,anger/image0014249.jpg,anger,0.888789431942644,False,0
789,anger/image0014316.jpg,anger,0.8429024517938203,True,1
794,anger/image0014433.jpg,anger,0.8721696897286748,True,1
795,anger/image0014439.jpg,anger,0.8311004436845458,True,1
800,anger/image0014461.jpg,anger,0.8666383581000631,True,1
802,anger/image0014497.jpg,anger,0.8307181343680446,True,1
804,anger/image0014510.jpg,anger,0.7942376907359812,True,1
808,anger/image0014577.jpg,anger,0.8546233086535038,True,1
810,anger/image0014607.jpg,anger,0.8068201355268593,True,1
812,anger/image0014613.jpg,neutral,0.7710733714240297,True,1
814,anger/image0014642.jpg,anger,0.7505778984949321,True,1
815,anger/image0014645.jpg,anger,0.8201861780594559,True,1
